company_id,group_id,sector,tipo,sector_set,n_sectors,top_sector_score,tenor,product_fit,confidence
COMP_1161,GROUP_0047,mayorista / distribución,producto,mayorista / distribución,1,0.719617,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.310796
COMP_1162,GROUP_0116,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.591026,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.181346
COMP_1163,GROUP_0101,comercio minorista,producto,comercio minorista | construcción,2,0.660999,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.283024
COMP_1164,GROUP_0095,servicios profesionales,servicio,servicios profesionales | mayorista / distribución,2,0.600753,6 meses,Reserve · póliza | Yield · barrido,0.203885
COMP_1165,GROUP_0108,comercio minorista,producto,comercio minorista,1,0.713721,días,Reserve · póliza | FX Shield | Yield · barrido,0.329814
COMP_1166,GROUP_0086,comercio minorista,producto,comercio minorista,1,0.749016,días,Reserve · póliza | FX Shield | Yield · barrido,0.161324
COMP_1167,GROUP_0212,holding / tesorería,producto,holding / tesorería | mayorista / distribución,2,0.639085,largo,Reserve · póliza | FX Shield | Yield · barrido,0.319906
COMP_1168,GROUP_0037,energía,servicio,energía | servicios profesionales,2,0.78,12 meses,Factoring | Reserve · póliza | FX Shield | Yield · barrido,0.38614
COMP_1169,GROUP_0095,mayorista / distribución,mixto,mayorista / distribución | industria,2,0.677549,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.397542
COMP_1170,GROUP_0090,construcción,producto,construcción | mayorista / distribución | comercio minorista,3,0.6527,6 meses,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.216141
COMP_1171,GROUP_0139,construcción,producto,construcción | energía | mayorista / distribución,3,0.790709,12 meses,Factoring | Reserve · póliza | FX Shield | Confirming,0.41405
COMP_1172,GROUP_0053,comercio minorista,mixto,comercio minorista | hostelería,2,0.668996,días,Reserve · póliza | Yield · barrido | FX Shield,0.291137
COMP_1173,GROUP_0202,alquiler / inmobiliario,mixto,alquiler / inmobiliario,1,0.78,largo,Reserve · póliza | Yield · barrido | Seguro de cobro,0.288792
COMP_1174,GROUP_0148,hostelería,mixto,hostelería | comercio minorista | construcción,3,0.607684,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.407056
COMP_1175,GROUP_0196,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.714656,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.134615
COMP_1176,GROUP_0184,mayorista / distribución,mixto,mayorista / distribución,1,0.594342,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.3592
COMP_1177,GROUP_0120,holding / tesorería,servicio,holding / tesorería,1,0.469522,largo,Reserve · póliza | FX Shield | Yield · barrido,0.382767
COMP_1178,GROUP_0159,comercio minorista,producto,comercio minorista,1,0.665338,días,Reserve · póliza | FX Shield | Yield · barrido,0.484022
COMP_1179,GROUP_0239,comercio minorista,producto,comercio minorista,1,0.777185,días,Yield · barrido | Reserve · póliza | FX Shield,0.177235
COMP_1180,GROUP_0103,mayorista / distribución,mixto,mayorista / distribución,1,0.515748,12 meses,Reserve · póliza,0.39649
COMP_1181,GROUP_0009,,mixto,,0,,,,0.174526
COMP_1182,GROUP_0022,hostelería,producto,hostelería | software / suscripción | transporte / logística,3,0.78,6 meses,Yield · barrido | Reserve · póliza | FX Shield | Factoring,0.356669
COMP_1183,GROUP_0018,alquiler / inmobiliario,mixto,alquiler / inmobiliario,1,0.78,largo,Yield · barrido | Reserve · póliza | Seguro de cobro,0.213311
COMP_1184,GROUP_0211,hostelería,producto,hostelería | comercio minorista,2,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.194043
COMP_1185,GROUP_0126,transporte / logística,producto,transporte / logística,1,0.78,días,Factoring | Reserve · póliza | Confirming,0.247162
COMP_1186,GROUP_0135,servicios profesionales,servicio,servicios profesionales,1,0.48062,6 meses,Yield · barrido | Reserve · póliza,0.149475
COMP_1187,GROUP_0179,,insuficiente,,0,,,,
COMP_1188,GROUP_0004,servicios profesionales,servicio,servicios profesionales | construcción | mayorista / distribución,3,0.596207,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.15253
COMP_1189,GROUP_0159,hostelería,mixto,hostelería,1,0.561703,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.297628
COMP_1190,GROUP_0119,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.668667,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.170524
COMP_1191,GROUP_0139,software / suscripción,producto,software / suscripción | alquiler / inmobiliario | mayorista / distribución,3,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.42356
COMP_1192,GROUP_0094,comercio minorista,producto,comercio minorista | hostelería | software / suscripción,3,0.825238,días,Yield · barrido | Reserve · póliza | FX Shield,0.22426
COMP_1193,GROUP_0081,servicios profesionales,mixto,servicios profesionales | comercio minorista | hostelería,3,0.60201,6 meses,Yield · barrido | Reserve · póliza | FX Shield | Factoring,0.329409
COMP_1194,GROUP_0230,comercio minorista,producto,comercio minorista | construcción,2,0.655759,días,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.19102
COMP_1195,GROUP_0171,mayorista / distribución,mixto,mayorista / distribución | construcción,2,0.58101,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.345028
COMP_1196,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.71699,días,Yield · barrido | Reserve · póliza | FX Shield,0.328564
COMP_1197,GROUP_0217,energía,mixto,energía,1,0.78,12 meses,FX Shield | Factoring | Yield · barrido | Reserve · póliza,0.3257
COMP_1198,GROUP_0218,software / suscripción,mixto,software / suscripción,1,0.78,largo,Yield · barrido | FX Shield | Reserve · póliza,0.476278
COMP_1199,GROUP_0016,construcción,producto,construcción | comercio minorista,2,0.69792,6 meses,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.271104
COMP_1200,GROUP_0138,holding / tesorería,mixto,holding / tesorería | servicios profesionales | construcción,3,0.550642,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.16755
COMP_1201,GROUP_0211,mayorista / distribución,producto,mayorista / distribución,1,0.609659,12 meses,Yield · barrido | Reserve · póliza,0.192199
COMP_1202,GROUP_0115,hostelería,mixto,hostelería | comercio minorista,2,0.638753,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.402419
COMP_1203,GROUP_0216,,mixto,,0,,,,0.206761
COMP_1204,GROUP_0100,software / suscripción,producto,software / suscripción | transporte / logística,2,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.448603
COMP_1205,GROUP_0011,comercio minorista,producto,comercio minorista,1,0.697235,días,Reserve · póliza | FX Shield | Yield · barrido,0.275664
COMP_1206,GROUP_0084,comercio minorista,producto,comercio minorista,1,0.691704,días,Reserve · póliza | Yield · barrido | FX Shield,0.340218
COMP_1207,GROUP_0132,construcción,producto,construcción | comercio minorista,2,0.707934,6 meses,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.201157
COMP_1208,GROUP_0104,mayorista / distribución,mixto,mayorista / distribución | hostelería | comercio minorista,3,0.623273,12 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.376973
COMP_1209,GROUP_0079,hostelería,servicio,hostelería | servicios profesionales,2,0.78,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.343193
COMP_1210,GROUP_0015,construcción,producto,construcción | mayorista / distribución,2,0.696208,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.201202
COMP_1211,GROUP_0103,comercio minorista,producto,comercio minorista | construcción,2,0.67383,días,Reserve · póliza | Yield · barrido | FX Shield,0.329755
COMP_1212,GROUP_0118,servicios profesionales,servicio,servicios profesionales,1,0.519088,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.258996
COMP_1213,GROUP_0158,hostelería,servicio,hostelería,1,0.517357,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.42495
COMP_1214,GROUP_0100,construcción,producto,construcción | holding / tesorería | mayorista / distribución,3,0.600993,6 meses,Factoring | Reserve · póliza | FX Shield | Confirming,0.157474
COMP_1215,GROUP_0168,holding / tesorería,mixto,holding / tesorería | servicios profesionales,2,0.571769,largo,Reserve · póliza | Yield · barrido | FX Shield,0.281264
COMP_1216,GROUP_0127,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.734725,días,Reserve · póliza | FX Shield | Yield · barrido,0.418086
COMP_1217,GROUP_0144,servicios profesionales,mixto,servicios profesionales | mayorista / distribución | construcción,3,0.604525,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.239052
COMP_1218,GROUP_0084,mayorista / distribución,mixto,mayorista / distribución,1,0.641179,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.309805
COMP_1219,GROUP_0142,construcción,producto,construcción | mayorista / distribución | comercio minorista,3,0.570757,6 meses,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.317637
COMP_1220,GROUP_0169,,insuficiente,,0,,,,
COMP_1221,GROUP_0169,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.598436,días,Reserve · póliza | Yield · barrido | FX Shield,0.246752
COMP_1222,GROUP_0137,alquiler / inmobiliario,producto,alquiler / inmobiliario | comercio minorista,2,0.78,largo,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,0.240024
COMP_1223,GROUP_0141,servicios profesionales,servicio,servicios profesionales,1,0.72,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.33105
COMP_1224,GROUP_0143,servicios profesionales,servicio,servicios profesionales | mayorista / distribución,2,0.509719,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.3339
COMP_1225,GROUP_0044,comercio minorista,producto,comercio minorista | construcción,2,0.743509,días,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.209315
COMP_1226,GROUP_0160,,insuficiente,,0,,,,
COMP_1227,GROUP_0244,construcción,producto,construcción | holding / tesorería | mayorista / distribución,3,0.700842,6 meses,Factoring | Reserve · póliza | FX Shield | Confirming,0.24184
COMP_1228,GROUP_0049,servicios profesionales,servicio,servicios profesionales,1,0.597715,6 meses,Yield · barrido | Reserve · póliza,0.234495
COMP_1229,GROUP_0009,,insuficiente,,0,,,,
COMP_1230,GROUP_0019,construcción,mixto,construcción | mayorista / distribución,2,0.75,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.400819
COMP_1231,GROUP_0234,mayorista / distribución,mixto,mayorista / distribución,1,0.51782,12 meses,Yield · barrido | Reserve · póliza,0.213079
COMP_1232,GROUP_0237,hostelería,producto,hostelería | transporte / logística | mayorista / distribución,3,0.78,6 meses,Reserve · póliza | Factoring | Confirming | Yield · barrido,0.215746
COMP_1233,GROUP_0208,comercio minorista,producto,comercio minorista,1,0.713805,días,Reserve · póliza | FX Shield | Yield · barrido,0.31636
COMP_1234,GROUP_0142,comercio minorista,producto,comercio minorista,1,0.756099,días,Reserve · póliza | FX Shield | Yield · barrido,0.305591
COMP_1235,GROUP_0054,software / suscripción,servicio,software / suscripción | transporte / logística | alquiler / inmobiliario,3,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.270077
COMP_1236,GROUP_0157,comercio minorista,producto,comercio minorista | hostelería | construcción,3,0.635195,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.410118
COMP_1237,GROUP_0206,comercio minorista,producto,comercio minorista | mayorista / distribución | construcción,3,0.643331,días,Reserve · póliza | Factoring | Yield · barrido | Confirming,0.327958
COMP_1238,GROUP_0142,mayorista / distribución,producto,mayorista / distribución | construcción | industria,3,0.648187,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.250296
COMP_1239,GROUP_0250,holding / tesorería,producto,holding / tesorería | mayorista / distribución | construcción,3,0.56278,largo,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.281161
COMP_1240,GROUP_0250,holding / tesorería,producto,holding / tesorería | mayorista / distribución | construcción,3,0.562652,largo,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.274948
COMP_1241,GROUP_0250,holding / tesorería,producto,holding / tesorería | construcción | mayorista / distribución,3,0.561488,largo,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.28286
COMP_1242,GROUP_0122,construcción,mixto,construcción | servicios profesionales | mayorista / distribución,3,0.588956,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.249002
COMP_1243,GROUP_0104,construcción,producto,construcción | hostelería | mayorista / distribución,3,0.658568,6 meses,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.320265
COMP_1244,GROUP_0013,construcción,producto,construcción,1,0.519658,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.26049
COMP_1245,GROUP_0022,hostelería,producto,hostelería | mayorista / distribución | construcción,3,0.78,6 meses,Reserve · póliza | Factoring | Yield · barrido | Confirming,0.214133
COMP_1246,GROUP_0138,servicios profesionales,servicio,servicios profesionales,1,0.593434,6 meses,Reserve · póliza | Yield · barrido,0.270552
COMP_1247,GROUP_0217,construcción,producto,construcción | holding / tesorería,2,0.683574,6 meses,Reserve · póliza | Factoring | FX Shield | Yield · barrido,0.231176
COMP_1248,GROUP_0066,comercio minorista,mixto,comercio minorista,1,0.546841,días,Reserve · póliza | Yield · barrido | FX Shield,0.432876
COMP_1249,GROUP_0090,comercio minorista,producto,comercio minorista | hostelería | mayorista / distribución,3,0.666795,días,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.408945
COMP_1250,GROUP_0065,hostelería,producto,hostelería | alquiler / inmobiliario,2,0.78,6 meses,Yield · barrido | Reserve · póliza | FX Shield | Seguro de cobro,0.306393
COMP_1251,GROUP_0217,,insuficiente,,0,,,,
COMP_1252,GROUP_0070,mayorista / distribución,producto,mayorista / distribución | construcción | industria,3,0.599741,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.294785
COMP_1253,GROUP_0096,servicios profesionales,servicio,servicios profesionales,1,0.739448,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.144467
COMP_1254,GROUP_0040,holding / tesorería,mixto,holding / tesorería,1,0.67906,largo,Reserve · póliza | FX Shield | Yield · barrido,0.267468
COMP_1255,GROUP_0194,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.606621,12 meses,Reserve · póliza,0.219481
