company_id,group_id,business_kind,sector_set,n_sectors,top_sector,top_sector_score,tenor,product_fit,kind_score,goods_score,service_score,regime_id,regime_label,confidence,n_tx,n_cat_tx,has_invoices,uncat_share,has_tpv,has_confirming,has_factoring,has_saving,has_lineofcredit,payroll_share,pos_cash_share,dso,dpo,n_customers,hhi_ar,goods_docs,service_tokens,runway_m
COMP_1121,GROUP_0165,producto,comercio minorista,1,comercio minorista,0.848643,días,Reserve · póliza | Yield · barrido | FX Shield,-0.271211,0.681442,0.410231,1,liquidación TPV + cobros masivos,0.164903,1631,1058,false,0.104677,0,0,0,0,0,1.82802e-05,0.28191,,,,,,,
COMP_1122,GROUP_0132,producto,comercio minorista | construcción,2,comercio minorista,0.666327,días,Reserve · póliza | Factoring | Yield · barrido | FX Shield,-0.169633,0.611847,0.442214,1,liquidación TPV + cobros masivos,0.0694413,566,57,true,0.87042,0,0,0,0,0,0,0.0409127,43,76,31,0.115895,0,0.0592593,1.56668
COMP_1123,GROUP_0126,producto,comercio minorista | transporte / logística,2,comercio minorista,0.806229,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,-0.445825,0.808801,0.362976,1,liquidación TPV + cobros masivos,0.0849659,2066,983,true,0.440112,0,0,0,0,0,0,0.0973464,2,0,38,0.184151,0,0,11.1165
COMP_1124,GROUP_0148,mixto,comercio minorista | hostelería,2,comercio minorista,0.662157,días,Reserve · póliza | Yield · barrido | FX Shield,-0.043389,0.757536,0.714147,1,liquidación TPV + cobros masivos,0.410097,4677,4066,true,0.177664,0,0,0,0,0,0.0806464,0.0904431,0,29,24,0.964394,0,0,-0.165589
COMP_1125,GROUP_0063,servicio,servicios profesionales,1,servicios profesionales,0.527568,6 meses,Reserve · póliza | Yield · barrido,0.0735945,0.666736,0.74033,1,liquidación TPV + cobros masivos,0.367555,315,315,false,0,0,0,0,0,0,0.203812,0.00697374,,,,,,,0.0657224
COMP_1126,GROUP_0149,producto,comercio minorista | mayorista / distribución | construcción,3,comercio minorista,0.62253,días,Reserve · póliza | Factoring | Confirming | Seguro de cobro,-0.165771,0.813314,0.647543,1,liquidación TPV + cobros masivos,0.272683,2957,2681,true,0.000425732,0,0,0,0,0,0.0128914,0.122099,103,80,10,0.642925,0,0,0.275923
COMP_1127,GROUP_0108,producto,comercio minorista,1,comercio minorista,0.747373,días,Reserve · póliza | Yield · barrido | FX Shield,-0.366082,0.771163,0.405081,1,liquidación TPV + cobros masivos,0.299956,1530,1462,true,0.0343141,0,0,0,0,0,0.00488798,0.0357649,0,30,71,0.909638,0,0,1.22644
COMP_1128,GROUP_0085,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.618634,12 meses,Reserve · póliza | Yield · barrido,-0.470539,0.678542,0.208003,1,liquidación TPV + cobros masivos,0.225604,255,250,false,0.029034,0,0,0,0,0,5.78594e-05,0,,,,,,,2.48826
COMP_1129,GROUP_0024,mixto,hostelería | servicios profesionales,2,hostelería,0.55321,6 meses,Reserve · póliza | Yield · barrido | FX Shield,-0.027942,0.626346,0.598404,1,liquidación TPV + cobros masivos,0.30915,15090,13384,false,0.145885,0,0,0,0,1,0.346692,0.00231453,,,,,,,0.311968
COMP_1130,GROUP_0126,producto,holding / tesorería | comercio minorista | construcción,3,holding / tesorería,0.664354,largo,Reserve · póliza | Yield · barrido | FX Shield,-0.387233,0.622204,0.234971,1,liquidación TPV + cobros masivos,0.259115,2064,1945,false,0.0156391,0,0,0,0,1,0.000912843,0.000347076,,,,,,,0.0691784
COMP_1131,GROUP_0143,servicio,servicios profesionales,1,servicios profesionales,0.554357,6 meses,Reserve · póliza | Yield · barrido,0.216738,0.639188,0.855926,1,liquidación TPV + cobros masivos,0.345104,2140,2108,false,0.00415655,0,0,0,0,0,0.128232,4.32773e-05,,,,,,,0.155607
COMP_1132,GROUP_0114,mixto,comercio minorista | hostelería,2,comercio minorista,0.638184,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0300679,0.671914,0.641846,1,liquidación TPV + cobros masivos,0.372539,845,652,false,0.069376,0,0,0,0,0,0.0574625,0.079552,,,,,,,0.119352
COMP_1133,GROUP_0086,producto,comercio minorista,1,comercio minorista,0.829795,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0807103,0.601077,0.520367,1,liquidación TPV + cobros masivos,0.159487,5770,1016,false,0.789521,0,0,0,0,0,0.00595323,0.759941,,,,,,,0.697431
COMP_1134,GROUP_0035,producto,comercio minorista,1,comercio minorista,0.732403,días,Reserve · póliza | FX Shield | Yield · barrido,-0.226468,0.746576,0.520108,1,liquidación TPV + cobros masivos,0.39004,1535,1268,true,0.0156469,0,0,0,0,0,0.0307345,0.0799177,3,6.5,22,0.361839,0,0,0.324037
COMP_1135,GROUP_0081,producto,comercio minorista,1,comercio minorista,0.78157,días,Reserve · póliza | FX Shield | Yield · barrido,-0.266246,0.745187,0.478941,1,liquidación TPV + cobros masivos,0.324331,11007,9256,true,0.102708,1,0,0,0,0,0.0178271,0.152466,2,5,91,0.849615,0,0,0.263817
COMP_1136,GROUP_0222,producto,comercio minorista,1,comercio minorista,0.684106,días,Yield · barrido | Reserve · póliza | FX Shield,-0.10397,0.808255,0.704286,1,liquidación TPV + cobros masivos,0.26315,1496,1233,true,0.175968,0,0,0,0,0,0.0599415,0.0235382,0,3,465,0.00567622,0,0,14.6737
COMP_1137,GROUP_0159,producto,holding / tesorería | mayorista / distribución | construcción,3,holding / tesorería,0.656483,largo,Reserve · póliza | Yield · barrido | FX Shield,-0.336636,0.609776,0.273141,1,liquidación TPV + cobros masivos,0.314161,155,152,false,0,0,0,0,0,0,0.00464258,0,,,,,,,1.38781
COMP_1138,GROUP_0155,producto,transporte / logística | comercio minorista,2,transporte / logística,0.78,días,Reserve · póliza | Factoring | FX Shield | Confirming,-0.400511,0.771904,0.371393,1,liquidación TPV + cobros masivos,0.131221,1769,239,true,0.767639,0,0,0,0,0,0,0.00692567,23,26,68,0.397451,0,0,0.0134776
COMP_1139,GROUP_0197,mixto,comercio minorista | hostelería,2,comercio minorista,0.660259,días,Reserve · póliza | Yield · barrido | FX Shield,0.0333486,0.769852,0.803201,1,liquidación TPV + cobros masivos,0.345531,4163,3901,true,0.0156212,0,0,0,0,0,0.174049,0.208136,0,30,29,0.991732,0,0.000811469,0.137966
COMP_1140,GROUP_0011,mixto,comercio minorista | hostelería,2,comercio minorista,0.566725,días,Reserve · póliza | Yield · barrido | FX Shield,0.0221875,0.695526,0.717714,1,liquidación TPV + cobros masivos,0.324654,673,363,false,0.217224,0,0,0,0,0,0.070707,0.0205171,,,,,,,0.323258
COMP_1141,GROUP_0009,producto,comercio minorista,1,comercio minorista,0.584145,días,Yield · barrido | Reserve · póliza | FX Shield,-0.110938,0.499793,0.388855,1,liquidación TPV + cobros masivos,0.363398,5219,1065,false,0.904776,0,0,0,0,0,8.64897e-05,0.000126093,,,,,,,37.9113
COMP_1142,GROUP_0202,mixto,construcción | mayorista / distribución | servicios profesionales,3,construcción,0.585247,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0114524,0.600443,0.611896,1,liquidación TPV + cobros masivos,0.202825,437,397,true,0.0364774,0,0,0,0,0,0.105488,0,,0,17,0.953599,0,0.184543,0.0404917
COMP_1143,GROUP_0079,servicio,servicios profesionales | industria,2,servicios profesionales,0.736711,6 meses,Factoring | Reserve · póliza | Yield · barrido | Confirming,0.216244,0.599883,0.816126,1,liquidación TPV + cobros masivos,0.24268,2039,1969,true,0.016208,0,0,0,0,1,0.343753,0,,,106,0.483491,0,0.124314,
COMP_1144,GROUP_0064,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.606069,12 meses,Reserve · póliza | Yield · barrido,-0.434301,0.664664,0.230363,1,liquidación TPV + cobros masivos,0.134601,60,41,false,0.105365,0,0,0,0,0,0,0,,,,,,,267.471
COMP_1145,GROUP_0092,producto,comercio minorista,1,comercio minorista,0.761858,días,Yield · barrido | Reserve · póliza | FX Shield,-0.284965,0.676263,0.391299,1,liquidación TPV + cobros masivos,0.26609,546,444,false,0.0506194,0,0,0,0,0,0.0490538,0.245182,,,,,,,2.13389
COMP_1146,GROUP_0032,mixto,mayorista / distribución,1,mayorista / distribución,0.557864,12 meses,Reserve · póliza,-0.0624559,0.668186,0.60573,1,liquidación TPV + cobros masivos,0.188601,1211,786,false,0.433372,0,0,0,0,0,6.83793e-06,0,,,,,,,0.362411
COMP_1147,GROUP_0181,mixto,hostelería,1,hostelería,0.498944,6 meses,Yield · barrido | Reserve · póliza | FX Shield,-0.0360396,0.602527,0.566487,1,liquidación TPV + cobros masivos,0.260415,703,560,false,0.0566909,0,0,0,0,0,0.123505,0.000791707,,,,,,,2.09703
COMP_1148,GROUP_0165,producto,mayorista / distribución | comercio minorista | construcción,3,mayorista / distribución,0.586047,12 meses,Reserve · póliza | Yield · barrido | FX Shield,-0.493713,0.678542,0.184829,1,liquidación TPV + cobros masivos,0.0856718,56,54,false,0,0,0,0,0,0,0,3.18932e-05,,,,,,,
COMP_1149,GROUP_0057,producto,comercio minorista | industria | hostelería,3,comercio minorista,0.63694,días,Reserve · póliza | Yield · barrido | FX Shield | Factoring,-0.0999469,0.741162,0.641215,1,liquidación TPV + cobros masivos,0.378863,3034,2061,true,0.216257,0,0,0,0,0,0.0871021,0.0480386,25,5,62,0.730739,0,0,7.05547
COMP_1150,GROUP_0106,producto,comercio minorista,1,comercio minorista,0.7747,días,Yield · barrido | Reserve · póliza | FX Shield,-0.46292,0.722452,0.259533,1,liquidación TPV + cobros masivos,0.272905,1135,870,false,0.504359,0,0,0,0,0,0.00173443,0.0665903,,,,,,,19.2459
COMP_1151,GROUP_0016,producto,mayorista / distribución,1,mayorista / distribución,0.530537,12 meses,Reserve · póliza,-0.110256,0.553645,0.443389,1,liquidación TPV + cobros masivos,0.237287,126,89,false,0.316465,0,0,0,0,0,0,0,,,,,,,0.137309
COMP_1152,GROUP_0128,producto,comercio minorista,1,comercio minorista,0.813639,días,Reserve · póliza | Yield · barrido | FX Shield,-0.125595,0.730323,0.604728,1,liquidación TPV + cobros masivos,0.215412,14122,14109,false,4.94358e-05,0,0,0,0,0,0.000349937,0.136295,,,,,,,
COMP_1153,GROUP_0150,producto,comercio minorista | construcción,2,comercio minorista,0.671137,días,Reserve · póliza | Yield · barrido | FX Shield,-0.338766,0.50145,0.162684,1,liquidación TPV + cobros masivos,0.132164,158,24,false,0.716697,0,0,0,0,0,0,0.00330728,,,,,,,2.55573
COMP_1154,GROUP_0023,producto,construcción | mayorista / distribución,2,construcción,0.593943,6 meses,Reserve · póliza | Yield · barrido,-0.39758,0.536868,0.139288,1,liquidación TPV + cobros masivos,0.177555,77,60,false,0.0369326,0,0,0,0,0,0,0,,,,,,,8.1359
COMP_1155,GROUP_0150,producto,construcción | mayorista / distribución | industria,3,construcción,0.611052,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.225341,0.711272,0.485932,1,liquidación TPV + cobros masivos,0.235443,477,362,true,0.339767,0,0,0,0,0,0.175911,0.000636004,11.5,6.5,35,0.0536537,0,0,0.0984205
COMP_1156,GROUP_0141,producto,servicios profesionales | mayorista / distribución,2,servicios profesionales,0.72,6 meses,Factoring | Reserve · póliza | Yield · barrido | Confirming,-0.0839574,0.779146,0.695189,1,liquidación TPV + cobros masivos,0.333653,409,378,true,0.0012108,0,0,0,0,0,0.130717,0.000565091,3.5,7,39,0.131131,0,0.147208,1.64581
COMP_1157,GROUP_0150,servicio,servicios profesionales,1,servicios profesionales,0.564575,6 meses,Reserve · póliza | Yield · barrido,0.134088,0.612883,0.746971,1,liquidación TPV + cobros masivos,0.359555,1562,773,false,0.123786,0,0,0,0,0,0.493759,0.00152466,,,,,,,0.0100627
COMP_1158,GROUP_0222,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.690663,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.383826,0.757708,0.373882,1,liquidación TPV + cobros masivos,0.208914,258,258,true,0,0,0,0,0,0,0.0234504,2.77745e-06,30,12,4,0.580782,0,0,0.163536
COMP_1159,GROUP_0235,producto,comercio minorista | hostelería | mayorista / distribución,3,comercio minorista,0.626769,días,Reserve · póliza | Yield · barrido | FX Shield | Factoring,-0.0914951,0.755325,0.663829,1,liquidación TPV + cobros masivos,0.35185,5466,4964,true,0.0594651,0,0,0,0,0,0.12052,0.0344596,15,335,668,0.0326136,0,0,
COMP_1160,GROUP_0158,producto,comercio minorista,1,comercio minorista,0.700756,días,Reserve · póliza | FX Shield | Yield · barrido,-0.132636,0.714167,0.581532,1,liquidación TPV + cobros masivos,0.463056,8076,6590,false,0.183385,0,0,0,0,0,0.0128106,0.0240012,,,,,,,0.000697747
COMP_1161,GROUP_0047,producto,mayorista / distribución,1,mayorista / distribución,0.719617,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,-0.0928487,0.736537,0.643688,1,liquidación TPV + cobros masivos,0.310797,1806,540,true,0.55869,0,0,0,0,0,0.0683909,0,61,38,64,0.172171,0,0,1.90681
COMP_1162,GROUP_0116,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.591026,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.355525,0.694055,0.33853,1,liquidación TPV + cobros masivos,0.181345,391,277,true,0.562305,0,0,0,0,0,0.000136932,0,0,3,22,0.597114,0,0,0.419835
COMP_1163,GROUP_0101,producto,comercio minorista | construcción,2,comercio minorista,0.660999,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,-0.151718,0.577504,0.425786,1,liquidación TPV + cobros masivos,0.283024,553,144,true,0.789296,0,0,0,0,0,0.0038543,0.00269037,0,27,12,0.552692,0,0.0235756,4.29155
COMP_1164,GROUP_0095,servicio,servicios profesionales | mayorista / distribución,2,servicios profesionales,0.600753,6 meses,Reserve · póliza | Yield · barrido,0.217829,0.53749,0.755318,1,liquidación TPV + cobros masivos,0.203885,279,236,false,0.0529029,0,1,0,0,0,0.500466,0,,,,,,,0.0972703
COMP_1165,GROUP_0108,producto,comercio minorista,1,comercio minorista,0.713721,días,Reserve · póliza | FX Shield | Yield · barrido,-0.351538,0.762528,0.41099,1,liquidación TPV + cobros masivos,0.329813,1543,1518,true,0.05554,0,0,0,0,0,0.00912775,0.0190978,0,8,104,0.763127,0,0,0.0372354
COMP_1166,GROUP_0086,producto,comercio minorista,1,comercio minorista,0.749016,días,Reserve · póliza | FX Shield | Yield · barrido,-0.423404,0.621168,0.197765,1,liquidación TPV + cobros masivos,0.161323,550,238,false,0.433553,0,0,0,0,0,0,0.0208124,,,,,,,0.581805
COMP_1167,GROUP_0212,producto,holding / tesorería | mayorista / distribución,2,holding / tesorería,0.639085,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.262117,0.702568,0.440451,1,liquidación TPV + cobros masivos,0.319906,4630,4477,false,0.0642442,0,0,0,0,1,0,2.42683e-05,,,,,,,0.435142
COMP_1168,GROUP_0037,servicio,energía | servicios profesionales,2,energía,0.78,12 meses,Factoring | Reserve · póliza | FX Shield | Yield · barrido,0.117752,0.725348,0.843099,1,liquidación TPV + cobros masivos,0.38614,1788,1583,true,0.00541445,0,0,0,0,0,0.144287,0.00187359,30,17,48,0.937356,0,0.111359,0.0705752
COMP_1169,GROUP_0095,mixto,mayorista / distribución | industria,2,mayorista / distribución,0.677549,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.0369475,0.667786,0.704734,1,liquidación TPV + cobros masivos,0.397542,3975,3080,true,0.098509,0,1,0,0,1,0.16267,0.000742708,90,12,40,0.240061,0,0,0.149525
COMP_1170,GROUP_0090,producto,construcción | mayorista / distribución | comercio minorista,3,construcción,0.6527,6 meses,Reserve · póliza | Factoring | Confirming | Seguro de cobro,-0.398753,0.702852,0.304099,1,liquidación TPV + cobros masivos,0.21614,207,155,true,0.218725,0,0,0,0,0,0.00130428,4.4763e-05,24,28.5,3,1,0,0,0.198408
COMP_1171,GROUP_0139,producto,construcción | energía | mayorista / distribución,3,construcción,0.790709,12 meses,Factoring | Reserve · póliza | FX Shield | Confirming,-0.0973432,0.825075,0.727732,1,liquidación TPV + cobros masivos,0.41405,1122,1024,true,0.0473484,0,1,1,0,0,0.0995499,0.030628,61,17,64,0.0840634,0,0.0616288,0.000585077
COMP_1172,GROUP_0053,mixto,comercio minorista | hostelería,2,comercio minorista,0.668996,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0376698,0.725757,0.688087,1,liquidación TPV + cobros masivos,0.291137,3823,3246,true,0.212996,0,0,0,0,0,0.051582,0.0777242,0,2,266,0.211308,0,0,0.965104
COMP_1173,GROUP_0202,mixto,alquiler / inmobiliario,1,alquiler / inmobiliario,0.78,largo,Reserve · póliza | Yield · barrido | Seguro de cobro,-0.0536464,0.70465,0.651004,1,liquidación TPV + cobros masivos,0.288792,1324,1187,true,0.186872,0,0,0,0,0,0.167503,0.000418088,0,0,74,0.836089,0,0.0595238,0.148811
COMP_1174,GROUP_0148,mixto,hostelería | comercio minorista | construcción,3,hostelería,0.607684,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,-0.0668294,0.756782,0.689953,1,liquidación TPV + cobros masivos,0.407056,1978,1588,true,0.150601,0,0,0,0,0,0.153608,0.12419,39,31,12,0.715849,0,0,0.00294432
COMP_1175,GROUP_0196,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.714656,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.410931,0.744457,0.333526,1,liquidación TPV + cobros masivos,0.134615,56,56,true,0,0,0,0,0,0,0.00225895,0,57,0,3,1,0,0,0.724905
COMP_1176,GROUP_0184,mixto,mayorista / distribución,1,mayorista / distribución,0.594342,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.0682838,0.785156,0.716872,1,liquidación TPV + cobros masivos,0.359201,1516,1398,true,0.111957,0,0,0,0,0,0.06918,0.00510005,30,8,145,0.184735,0,0,0.00609401
COMP_1177,GROUP_0120,servicio,holding / tesorería,1,holding / tesorería,0.469522,largo,Reserve · póliza | FX Shield | Yield · barrido,0.0898946,0.638798,0.728693,1,liquidación TPV + cobros masivos,0.382767,1731,1688,true,0.0114015,0,0,0,0,0,0.0751673,2.19041e-05,0,37,121,0.193295,0.430574,0,-7.15414e-17
COMP_1178,GROUP_0159,producto,comercio minorista,1,comercio minorista,0.665338,días,Reserve · póliza | FX Shield | Yield · barrido,-0.213873,0.753521,0.539649,1,liquidación TPV + cobros masivos,0.484022,18498,17336,false,0.0181211,0,0,0,0,0,0.045254,0.0228495,,,,,,,0.0392393
COMP_1179,GROUP_0239,producto,comercio minorista,1,comercio minorista,0.777185,días,Yield · barrido | Reserve · póliza | FX Shield,-0.139491,0.799503,0.660012,1,liquidación TPV + cobros masivos,0.177235,246,134,false,0.438855,0,0,0,0,0,0.0399017,0.333052,,,,,,,2.02091
COMP_1180,GROUP_0103,mixto,mayorista / distribución,1,mayorista / distribución,0.515748,12 meses,Reserve · póliza,-0.0523994,0.692212,0.639813,1,liquidación TPV + cobros masivos,0.39649,681,679,false,0,0,0,0,0,0,0.0503002,0.000356009,,,,,,,0.677268
COMP_1181,GROUP_0009,mixto,,0,,,,,-0.0478263,0.453604,0.405778,1,liquidación TPV + cobros masivos,0.174526,995,58,false,0.965991,0,0,0,0,0,0,0,,,,,,,2.73563
COMP_1182,GROUP_0022,producto,hostelería | software / suscripción | transporte / logística,3,hostelería,0.78,6 meses,Yield · barrido | Reserve · póliza | FX Shield | Factoring,-0.0919289,0.695118,0.603189,1,liquidación TPV + cobros masivos,0.356669,5910,4660,true,0.0611788,0,0,0,0,1,0.085138,0.00049773,26,28,118,0.113219,0,0.137503,2.53778
COMP_1183,GROUP_0018,mixto,alquiler / inmobiliario,1,alquiler / inmobiliario,0.78,largo,Yield · barrido | Reserve · póliza | Seguro de cobro,-0.0463744,0.54493,0.498556,1,liquidación TPV + cobros masivos,0.21331,122,96,true,0.563424,0,0,0,0,0,0,0,10,30,3,0.65745,0,0.113636,6072.62
COMP_1184,GROUP_0211,producto,hostelería | comercio minorista,2,hostelería,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield,-0.09942,0.654063,0.554643,1,liquidación TPV + cobros masivos,0.194043,648,170,true,0.714329,0,0,0,0,0,0,0.0691704,30,25,138,0.149682,0,0.11859,0.598363
